,Days,Ab_1,Ab_2,Ab_3,Ab_4,Ab_5,Ab_6,Ab_7,Ab_8,Ab_9,Ab_10
295,296,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747,0.01834157036839747
296,297,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732,0.018078610917398732
297,298,0.01781942146381465,0.01781942146381465,0.01781942146381465,0.01781942146381465,0.01781942146381465,0.01781942146381465,0.01781942146381465,0.01781942146381465,0.01781942146381465,0.01781942146381465
298,299,0.01756394795794116,0.01756394795794116,0.01756394795794116,0.01756394795794116,0.01756394795794116,0.01756394795794116,0.01756394795794116,0.01756394795794116,0.01756394795794116,0.01756394795794116
299,300,0.017312137124974075,0.017312137124974075,0.017312137124974075,0.017312137124974075,0.017312137124974075,0.017312137124974075,0.017312137124974075,0.017312137124974075,0.017312137124974075,0.017312137124974075
300,301,0.0170639364538995,0.0170639364538995,0.0170639364538995,0.0170639364538995,0.0170639364538995,0.0170639364538995,0.0170639364538995,0.0170639364538995,0.0170639364538995,0.0170639364538995
301,302,0.01681929418654348,0.01681929418654348,0.01681929418654348,0.01681929418654348,0.01681929418654348,0.01681929418654348,0.01681929418654348,0.01681929418654348,0.01681929418654348,0.01681929418654348
302,303,0.016578159306778757,0.016578159306778757,0.016578159306778757,0.016578159306778757,0.016578159306778757,0.016578159306778757,0.016578159306778757,0.016578159306778757,0.016578159306778757,0.016578159306778757
303,304,0.016340481529886146,0.016340481529886146,0.016340481529886146,0.016340481529886146,0.016340481529886146,0.016340481529886146,0.016340481529886146,0.016340481529886146,0.016340481529886146,0.016340481529886146
304,305,0.016106211292068483,0.016106211292068483,0.016106211292068483,0.016106211292068483,0.016106211292068483,0.016106211292068483,0.016106211292068483,0.016106211292068483,0.016106211292068483,0.016106211292068483
305,306,0.015875299740114927,0.015875299740114927,0.015875299740114927,0.015875299740114927,0.015875299740114927,0.015875299740114927,0.015875299740114927,0.015875299740114927,0.015875299740114927,0.015875299740114927
306,307,0.015647698721213417,0.015647698721213417,0.015647698721213417,0.015647698721213417,0.015647698721213417,0.015647698721213417,0.015647698721213417,0.015647698721213417,0.015647698721213417,0.015647698721213417
307,308,0.01542336077290919,0.01542336077290919,0.01542336077290919,0.01542336077290919,0.01542336077290919,0.01542336077290919,0.01542336077290919,0.01542336077290919,0.01542336077290919,0.01542336077290919
308,309,0.015202239113207268,0.015202239113207268,0.015202239113207268,0.015202239113207268,0.015202239113207268,0.015202239113207268,0.015202239113207268,0.015202239113207268,0.015202239113207268,0.015202239113207268
309,310,0.014984287630816844,0.014984287630816844,0.014984287630816844,0.014984287630816844,0.014984287630816844,0.014984287630816844,0.014984287630816844,0.014984287630816844,0.014984287630816844,0.014984287630816844
