date,t,p_infected_tested,p_tested,p_infected,p_tested_infected,pop,smoothed_P_t_i,newCases,smoothedCases,pRelDetection,pRelUnderdetection,minNTrue,minUnderdetection,minTrueIncidence,reportedIncidence
2021-02-01,369,0.083,0.001943,0.0000067,24.125,84334787,19.85,22333,20119,0.578,0.422,34780,14661,288.683,166.993
2021-02-02,370,0.082,0.001931,0.0000068,23.062,84334787,19.468,22079,19880,0.567,0.433,35041,15161,290.849,165.009
2021-02-03,371,0.08,0.001919,0.0000071,21.867,84334787,19.062,21161,19615,0.555,0.445,35312,15697,293.099,162.809
2021-02-04,372,0.079,0.001906,0.0000073,20.538,84334787,18.634,20478,19324,0.543,0.457,35585,16261,295.364,160.394
2021-02-05,373,0.078,0.001894,0.0000077,19.153,84334787,18.192,19948,19006,0.53,0.47,35850,16844,297.564,157.755
2021-02-06,374,0.076,0.001882,0.0000080,17.86,84334787,17.743,19220,18664,0.517,0.483,36096,17432,299.606,154.916
2021-02-07,375,0.075,0.00187,0.0000083,16.772,84334787,17.296,18771,18301,0.504,0.496,36309,18008,301.374,151.903
2021-02-08,376,0.073,0.00186,0.0000086,15.906,84334787,16.862,18452,17922,0.491,0.509,36472,18550,302.727,148.757
2021-02-09,377,0.072,0.00185,0.0000087,15.244,84334787,16.452,17977,17534,0.479,0.521,36571,19037,303.549,145.537
2021-02-10,378,0.07,0.00184,0.0000087,14.756,84334787,16.077,17060,17148,0.469,0.531,36602,19454,303.806,142.333
2021-02-11,379,0.069,0.00183,0.0000087,14.414,84334787,15.744,16162,16772,0.459,0.541,36555,19783,303.416,139.212
2021-02-12,380,0.067,0.00182,0.0000086,14.185,84334787,15.46,15552,16419,0.451,0.549,36443,20024,302.486,136.282
2021-02-13,381,0.066,0.00181,0.0000084,14.044,84334787,15.227,15128,16096,0.444,0.556,36273,20177,301.075,133.601
2021-02-14,382,0.064,0.0018,0.0000082,13.972,84334787,15.044,14330,15814,0.438,0.562,36072,20258,299.407,131.26
2021-02-15,383,0.064,0.001811,0.0000080,14.36,84334787,14.907,14521,15578,0.434,0.566,35860,20282,297.647,129.301
2021-02-16,384,0.063,0.001821,0.0000078,14.737,84334787,14.811,14575,15392,0.432,0.568,35661,20269,295.995,127.757
2021-02-17,385,0.063,0.001832,0.0000077,15.005,84334787,14.75,14615,15257,0.43,0.57,35496,20239,294.626,126.637
2021-02-18,386,0.062,0.001843,0.0000076,15.091,84334787,14.717,14533,15170,0.429,0.571,35371,20201,293.588,125.915
2021-02-19,387,0.062,0.001854,0.0000077,14.999,84334787,14.709,14487,15129,0.429,0.571,35295,20166,292.957,125.575
2021-02-20,388,0.062,0.001865,0.0000078,14.79,84334787,14.722,14537,15129,0.429,0.571,35264,20135,292.7,125.575
2021-02-21,389,0.061,0.001876,0.0000079,14.513,84334787,14.754,15161,15164,0.43,0.57,35270,20106,292.75,125.865
2021-02-22,390,0.061,0.001892,0.0000081,14.317,84334787,14.802,14951,15228,0.431,0.569,35303,20075,293.024,126.396
2021-02-23,391,0.061,0.001908,0.0000083,14.091,84334787,14.865,14955,15314,0.433,0.567,35353,20039,293.439,127.11
2021-02-24,392,0.061,0.001924,0.0000085,13.955,84334787,14.938,15222,15418,0.435,0.565,35419,20001,293.987,127.973
2021-02-25,393,0.061,0.001941,0.0000084,14.099,84334787,15.016,15597,15534,0.438,0.562,35500,19966,294.659,128.936
2021-02-26,394,0.061,0.001957,0.0000082,14.598,84334787,15.091,15793,15658,0.44,0.56,35604,19946,295.522,129.965
2021-02-27,395,0.061,0.001973,0.0000079,15.346,84334787,15.156,16008,15789,0.442,0.558,35749,19960,296.726,131.053
2021-02-28,396,0.061,0.001989,0.0000076,16.163,84334787,15.201,15977,15925,0.443,0.557,35949,20024,298.386,132.182
2021-03-01,397,0.061,0.001985,0.0000073,16.709,84334787,15.222,16098,16066,0.444,0.556,36219,20153,300.627,133.352
2021-03-02,398,0.062,0.001981,0.0000072,16.982,84334787,15.213,16179,16215,0.443,0.557,36575,20360,303.582,134.589
2021-03-03,399,0.062,0.001976,0.0000072,16.906,84334787,15.178,16407,16375,0.442,0.558,37022,20647,307.292,135.917
2021-03-04,400,0.062,0.001972,0.0000074,16.469,84334787,15.122,16409,16552,0.441,0.559,37560,21008,311.757,137.386
2021-03-05,401,0.062,0.001968,0.0000078,15.693,84334787,15.057,16478,16750,0.439,0.561,38173,21423,316.846,139.029
2021-03-06,402,0.062,0.001963,0.0000083,14.641,84334787,14.999,16531,16979,0.437,0.563,38845,21866,322.423,140.93
2021-03-07,403,0.062,0.001959,0.0000090,13.484,84334787,14.964,16712,17243,0.436,0.564,39540,22297,328.192,143.121
2021-03-08,404,0.063,0.00199,0.0000097,12.853,84334787,14.97,16687,17551,0.436,0.564,40230,22679,333.919,145.678
2021-03-09,405,0.063,0.00202,0.0000101,12.64,84334787,15.032,16733,17907,0.438,0.562,40879,22972,339.306,148.633
2021-03-10,406,0.064,0.002051,0.0000101,12.937,84334787,15.159,16892,18317,0.442,0.558,41463,23146,344.153,152.036
2021-03-11,407,0.065,0.002082,0.0000099,13.609,84334787,15.358,17658,18782,0.448,0.552,41965,23183,348.32,155.895
2021-03-12,408,0.065,0.002112,0.0000096,14.441,84334787,15.628,18522,19304,0.455,0.545,42386,23082,351.814,160.228
2021-03-13,409,0.066,0.002143,0.0000093,15.265,84334787,15.965,19352,19882,0.465,0.535,42735,22853,354.711,165.026
2021-03-14,410,0.067,0.002173,0.0000091,15.998,84334787,16.358,19973,20512,0.477,0.523,43029,22517,357.152,170.255
2021-03-15,411,0.068,0.002195,0.0000089,16.806,84334787,16.797,20395,21190,0.489,0.511,43291,22101,359.326,175.882
2021-03-16,412,0.07,0.002217,0.0000089,17.497,84334787,17.267,20966,21910,0.503,0.497,43544,21634,361.426,181.859
2021-03-17,413,0.072,0.002239,0.0000089,18.064,84334787,17.754,22185,22666,0.517,0.483,43808,21142,363.617,188.134
2021-03-18,414,0.074,0.002261,0.0000090,18.529,84334787,18.247,23430,23451,0.532,0.468,44102,20651,366.058,194.649
2021-03-19,415,0.075,0.002282,0.0000091,18.956,84334787,18.733,24451,24258,0.546,0.454,44437,20179,368.838,201.348
2021-03-20,416,0.077,0.002304,0.0000091,19.42,84334787,19.2,25348,25078,0.56,0.44,44820,19742,372.017,208.154
2021-03-21,417,0.079,0.002326,0.0000092,19.968,84334787,19.64,26133,25903,0.572,0.428,45257,19354,375.645,215.001
2021-03-22,418,0.081,0.002338,0.0000092,20.568,84334787,20.043,26452,26723,0.584,0.416,45751,19028,379.745,221.808
2021-03-23,419,0.083,0.002349,0.0000092,21.108,84334787,20.401,27040,27527,0.595,0.405,46301,18774,384.31,228.481
2021-03-24,420,0.085,0.002361,0.0000093,21.502,84334787,20.706,28085,28301,0.603,0.397,46903,18602,389.307,234.905
2021-03-25,421,0.087,0.002373,0.0000094,21.813,84334787,20.95,29309,29032,0.611,0.389,47554,18522,394.71,240.973
2021-03-26,422,0.089,0.002384,0.0000096,22.152,84334787,21.127,30786,29704,0.616,0.384,48246,18542,400.454,246.551
2021-03-27,423,0.091,0.002396,0.0000097,22.562,84334787,21.235,32025,30303,0.619,0.381,48969,18666,406.455,251.523
2021-03-28,424,0.093,0.002407,0.0000097,23.005,84334787,21.271,32755,30815,0.62,0.38,49712,18897,412.622,255.772
2021-03-29,425,0.095,0.00235,0.0000098,22.798,84334787,21.237,33222,31232,0.619,0.381,50465,19233,418.872,259.233
2021-03-30,426,0.098,0.002293,0.0000100,22.465,84334787,21.139,33821,31548,0.616,0.384,51214,19666,425.089,261.856
2021-03-31,427,0.1,0.002236,0.0000101,22.014,84334787,20.984,34091,31769,0.612,0.388,51951,20182,431.206,263.691
2021-04-01,428,0.102,0.002179,0.0000104,21.496,84334787,20.786,34475,31904,0.606,0.394,52669,20765,437.166,264.811
2021-04-02,429,0.104,0.002121,0.0000106,20.929,84334787,20.559,34334,31974,0.599,0.401,53369,21395,442.976,265.392
2021-04-03,430,0.107,0.002064,0.0000109,20.243,84334787,20.318,33032,32006,0.592,0.408,54056,22050,448.678,265.658
2021-04-04,431,0.109,0.002007,0.0000113,19.358,84334787,20.079,31553,32032,0.585,0.415,54743,22711,454.381,265.874
2021-04-05,432,0.111,0.002005,0.0000118,18.737,84334787,19.856,31427,32086,0.579,0.421,55450,23364,460.249,266.322
2021-04-06,433,0.112,0.002003,0.0000123,18.206,84334787,19.662,30290,32203,0.573,0.427,56203,24000,466.499,267.293
2021-04-07,434,0.114,0.002001,0.0000126,17.995,84334787,19.503,27750,32408,0.568,0.432,57020,24612,473.28,268.995
2021-04-08,435,0.115,0.001999,0.0000127,18.141,84334787,19.385,27674,32723,0.565,0.435,57925,25202,480.792,271.609
2021-04-09,436,0.117,0.001997,0.0000126,18.519,84334787,19.308,28914,33154,0.563,0.437,58924,25770,489.084,275.187
2021-04-10,437,0.119,0.001995,0.0000125,18.963,84334787,19.268,31145,33699,0.561,0.439,60016,26317,498.148,279.71
2021-04-11,438,0.12,0.001993,0.0000124,19.311,84334787,19.26,33272,34340,0.561,0.439,61184,26844,507.843,285.031
2021-04-12,439,0.121,0.002028,0.0000125,19.63,84334787,19.276,33759,35055,0.562,0.438,62405,27350,517.977,290.965
2021-04-13,440,0.121,0.002062,0.0000127,19.668,84334787,19.308,35215,35811,0.563,0.437,63645,27834,528.27,297.24
2021-04-14,441,0.122,0.002097,0.0000131,19.478,84334787,19.347,39562,36575,0.564,0.436,64873,28298,538.462,303.582
2021-04-15,442,0.122,0.002132,0.0000136,19.242,84334787,19.384,40943,37315,0.565,0.435,66059,28744,548.306,309.724
2021-04-16,443,0.123,0.002166,0.0000139,19.17,84334787,19.41,40745,38001,0.566,0.434,67181,29180,557.619,315.418
2021-04-17,444,0.124,0.002201,0.0000140,19.383,84334787,19.418,40685,38612,0.566,0.434,68234,29622,566.359,320.489
2021-04-18,445,0.124,0.002236,0.0000140,19.852,84334787,19.4,40583,39131,0.565,0.435,69218,30087,574.527,324.797
2021-04-19,446,0.124,0.002263,0.0000139,20.222,84334787,19.346,40569,39549,0.564,0.436,70150,30601,582.263,328.267
2021-04-20,447,0.124,0.002291,0.0000140,20.337,84334787,19.251,40621,39861,0.561,0.439,71052,31191,589.75,330.856
2021-04-21,448,0.124,0.002319,0.0000143,20.056,84334787,19.108,40974,40067,0.557,0.443,71954,31887,597.236,332.566
2021-04-22,449,0.124,0.002347,0.0000148,19.621,84334787,18.912,41208,40166,0.551,0.449,72881,32715,604.931,333.388
2021-04-23,450,0.124,0.002375,0.0000152,19.338,84334787,18.659,41314,40161,0.544,0.456,73859,33698,613.048,333.346
2021-04-24,451,0.124,0.002403,0.0000154,19.289,84334787,18.35,41281,40053,0.535,0.465,74903,34850,621.714,332.45
2021-04-25,452,0.124,0.00243,0.0000155,19.399,84334787,17.986,41367,39845,0.524,0.476,76019,36174,630.977,330.724
2021-04-26,453,0.122,0.002414,0.0000156,18.907,84334787,17.576,41326,39538,0.512,0.488,77194,37656,640.73,328.175
2021-04-27,454,0.12,0.002398,0.0000158,18.272,84334787,17.129,41296,39135,0.499,0.501,78400,39265,650.74,324.83
2021-04-28,455,0.118,0.002382,0.0000162,17.389,84334787,16.66,40521,38640,0.485,0.515,79588,40948,660.6,320.722
2021-04-29,456,0.117,0.002366,0.0000170,16.291,84334787,16.186,39271,38059,0.472,0.528,80690,42631,669.747,315.899
2021-04-30,457,0.115,0.00235,0.0000179,15.133,84334787,15.724,38121,37399,0.458,0.542,81618,44219,677.45,310.421
2021-05-01,458,0.113,0.002334,0.0000188,14.07,84334787,15.294,37032,36669,0.446,0.554,82277,45608,682.92,304.362
2021-05-02,459,0.111,0.002318,0.0000196,13.177,84334787,14.91,36191,35877,0.435,0.565,82569,46692,685.344,297.788
2021-05-03,460,0.11,0.002292,0.0000202,12.49,84334787,14.586,35616,35033,0.425,0.575,82417,47384,684.082,290.783
2021-05-04,461,0.109,0.002267,0.0000204,12.078,84334787,14.329,34738,34145,0.418,0.582,81772,47627,678.728,283.412
2021-05-05,462,0.107,0.002241,0.0000200,12.053,84334787,14.138,33516,33221,0.412,0.588,80632,47411,669.266,275.743
2021-05-06,463,0.106,0.002216,0.0000189,12.474,84334787,14.009,32329,32266,0.408,0.592,79035,46769,656.01,267.816
2021-05-07,464,0.105,0.00219,0.0000174,13.186,84334787,13.931,31112,31285,0.406,0.594,77063,45778,639.642,259.673
2021-05-08,465,0.104,0.002165,0.0000161,13.936,84334787,13.888,30057,30281,0.405,0.595,74818,44537,621.008,251.34
2021-05-09,466,0.102,0.002139,0.0000150,14.594,84334787,13.864,29190,29257,0.404,0.596,72414,43157,601.054,242.84
2021-05-10,467,0.099,0.002101,0.0000141,14.847,84334787,13.841,28809,28216,0.403,0.597,69956,41740,580.652,234.2
2021-05-11,468,0.096,0.002063,0.0000132,15.011,84334787,13.802,28316,27161,0.402,0.598,67529,40368,560.508,225.443
2021-05-12,469,0.094,0.002025,0.0000126,15.054,84334787,13.735,27110,26095,0.4,0.6,65194,39099,541.127,216.595
2021-05-13,470,0.091,0.001987,0.0000121,14.91,84334787,13.632,25861,25025,0.397,0.603,62994,37969,522.866,207.714
2021-05-14,471,0.088,0.001949,0.0000118,14.547,84334787,13.488,23724,23957,0.393,0.607,60948,36991,505.884,198.849
2021-05-15,472,0.085,0.001911,0.0000116,13.998,84334787,13.305,21488,22897,0.388,0.612,59056,36159,490.18,190.051
2021-05-16,473,0.082,0.001873,0.0000115,13.328,84334787,13.085,20511,21852,0.381,0.619,57308,35456,475.671,181.377
2021-05-17,474,0.078,0.001902,0.0000115,12.955,84334787,12.835,20213,20826,0.374,0.626,55679,34853,462.15,172.861
2021-05-18,475,0.075,0.001931,0.0000116,12.514,84334787,12.565,19599,19823,0.366,0.634,54139,34316,449.367,164.536
2021-05-19,476,0.071,0.00196,0.0000116,12.044,84334787,12.281,18332,18846,0.358,0.642,52659,33813,437.083,156.427
2021-05-20,477,0.068,0.001989,0.0000117,11.596,84334787,11.992,16856,17894,0.349,0.651,51202,33308,424.99,148.525
2021-05-21,478,0.064,0.002017,0.0000116,11.228,84334787,11.706,16503,16967,0.341,0.659,49738,32771,412.838,140.83
2021-05-22,479,0.061,0.002046,0.0000113,10.994,84334787,11.427,16488,16066,0.333,0.667,48247,32181,400.462,133.352
2021-05-23,480,0.058,0.002075,0.0000109,10.949,84334787,11.16,15698,15190,0.325,0.675,46706,31516,387.672,126.081
2021-05-24,481,0.055,0.00201,0.0000102,10.84,84334787,10.91,15049,14340,0.318,0.682,45106,30766,374.391,119.026
2021-05-25,482,0.053,0.001944,0.0000095,10.812,84334787,10.677,14065,13520,0.311,0.689,43451,29931,360.654,112.219
2021-05-26,483,0.051,0.001879,0.0000090,10.621,84334787,10.467,11596,12734,0.305,0.695,41749,29015,346.527,105.695
2021-05-27,484,0.048,0.001814,0.0000086,10.174,84334787,10.278,10408,11984,0.3,0.7,40009,28025,332.085,99.47
2021-05-28,485,0.046,0.001749,0.0000084,9.608,84334787,10.114,9942,11275,0.295,0.705,38253,26978,317.51,93.585
2021-05-29,486,0.044,0.001683,0.0000081,9.077,84334787,9.974,9255,10610,0.291,0.709,36503,25893,302.984,88.066
2021-05-30,487,0.041,0.001618,0.0000077,8.663,84334787,9.856,8646,9988,0.287,0.713,34774,24786,288.633,82.903
2021-05-31,488,0.04,0.001602,0.0000072,8.85,84334787,9.758,8532,9408,0.284,0.716,33085,23677,274.614,78.089
2021-06-01,489,0.038,0.001585,0.0000066,9.225,84334787,9.674,8716,8868,0.282,0.718,31457,22589,261.101,73.607
2021-06-02,490,0.037,0.001569,0.0000060,9.698,84334787,9.598,9126,8363,0.28,0.72,29900,21537,248.178,69.415
2021-06-03,491,0.036,0.001553,0.0000055,10.069,84334787,9.523,8367,7890,0.278,0.722,28430,20540,235.976,65.489
2021-06-04,492,0.034,0.001537,0.0000051,10.196,84334787,9.443,7266,7443,0.275,0.725,27048,19605,224.505,61.779
2021-06-05,493,0.033,0.00152,0.0000049,10.102,84334787,9.351,6437,7018,0.272,0.728,25755,18737,213.773,58.251
2021-06-06,494,0.031,0.001504,0.0000047,9.87,84334787,9.242,6043,6614,0.269,0.731,24558,17944,203.838,54.898
2021-06-07,495,0.03,0.001492,0.0000046,9.685,84334787,9.114,5909,6228,0.266,0.734,23450,17222,194.641,51.694
2021-06-08,496,0.029,0.001481,0.0000045,9.439,84334787,8.966,5702,5859,0.261,0.739,22423,16564,186.117,48.631
2021-06-09,497,0.028,0.001469,0.0000044,9.133,84334787,8.802,5254,5505,0.257,0.743,21462,15957,178.14,45.693
2021-06-10,498,0.026,0.001457,0.0000044,8.767,84334787,8.624,4790,5166,0.251,0.749,20556,15390,170.62,42.879
2021-06-11,499,0.025,0.001446,0.0000044,8.359,84334787,8.437,4603,4842,0.246,0.754,19695,14853,163.473,40.19
2021-06-12,500,0.024,0.001434,0.0000044,7.943,84334787,8.245,4480,4531,0.24,0.76,18857,14326,156.518,37.608
2021-06-13,501,0.023,0.001422,0.0000043,7.589,84334787,8.055,4195,4232,0.235,0.765,18029,13797,149.645,35.127
2021-06-14,502,0.022,0.001397,0.0000041,7.326,84334787,7.869,4018,3946,0.229,0.771,17208,13262,142.831,32.753
2021-06-15,503,0.021,0.001372,0.0000038,7.365,84334787,7.69,3795,3673,0.224,0.776,16391,12718,136.049,30.487
2021-06-16,504,0.019,0.001346,0.0000035,7.503,84334787,7.518,3271,3412,0.219,0.781,15573,12161,129.26,28.32
2021-06-17,505,0.018,0.001321,0.0000032,7.42,84334787,7.354,2866,3166,0.214,0.786,14772,11606,122.611,26.279
2021-06-18,506,0.017,0.001295,0.0000030,7.18,84334787,7.197,2545,2933,0.21,0.79,13985,11052,116.079,24.345
2021-06-19,507,0.016,0.00127,0.0000029,6.923,84334787,7.043,2314,2717,0.205,0.795,13238,10521,109.879,22.552
2021-06-20,508,0.014,0.001245,0.0000027,6.693,84334787,6.891,2150,2518,0.201,0.799,12539,10021,104.077,20.9
2021-06-21,509,0.014,0.001241,0.0000025,6.846,84334787,6.738,2081,2336,0.196,0.804,11896,9560,98.74,19.389
2021-06-22,510,0.013,0.001237,0.0000023,6.92,84334787,6.584,1989,2172,0.192,0.808,11320,9148,93.959,18.028
2021-06-23,511,0.012,0.001233,0.0000022,6.843,84334787,6.427,1808,2026,0.187,0.813,10817,8791,89.784,16.816
2021-06-24,512,0.012,0.001229,0.0000022,6.614,84334787,6.269,1654,1897,0.183,0.817,10384,8487,86.19,15.746
2021-06-25,513,0.011,0.001225,0.0000021,6.277,84334787,6.111,1559,1785,0.178,0.822,10024,8239,83.202,14.816
2021-06-26,514,0.01,0.001221,0.0000021,5.883,84334787,5.955,1476,1689,0.174,0.826,9732,8043,80.778,14.019
2021-06-27,515,0.01,0.001217,0.0000022,5.464,84334787,5.806,1403,1608,0.169,0.831,9503,7895,78.877,13.347
2021-06-28,516,0.009,0.00122,0.0000022,5.308,84334787,5.668,1388,1541,0.165,0.835,9329,7788,77.433,12.791
2021-06-29,517,0.009,0.001223,0.0000022,5.148,84334787,5.544,1364,1486,0.162,0.838,9198,7712,76.346,12.334
2021-06-30,518,0.009,0.001226,0.0000022,5.001,84334787,5.438,1315,1444,0.158,0.842,9112,7668,75.632,11.986
2021-07-01,519,0.009,0.001229,0.0000022,4.89,84334787,5.352,1304,1414,0.156,0.844,9066,7652,75.25,11.737
2021-07-02,520,0.009,0.001232,0.0000022,4.829,84334787,5.289,1271,1395,0.154,0.846,9051,7656,75.126,11.579
2021-07-03,521,0.008,0.001235,0.0000021,4.803,84334787,5.249,1250,1386,0.153,0.847,9062,7676,75.217,11.504
2021-07-04,522,0.008,0.001238,0.0000021,4.79,84334787,5.232,1258,1389,0.152,0.848,9110,7721,75.615,11.529
2021-07-05,523,0.009,0.00121,0.0000021,5.032,84334787,5.238,1253,1402,0.153,0.847,9185,7783,76.238,11.637
2021-07-06,524,0.009,0.001182,0.0000020,5.2,84334787,5.266,1263,1426,0.153,0.847,9292,7866,77.126,11.836
2021-07-07,525,0.009,0.001155,0.0000021,5.273,84334787,5.316,1310,1461,0.155,0.845,9431,7970,78.28,12.127
2021-07-08,526,0.01,0.001127,0.0000021,5.277,84334787,5.386,1337,1508,0.157,0.843,9608,8100,79.749,12.517
2021-07-09,527,0.01,0.001099,0.0000022,5.254,84334787,5.476,1408,1566,0.16,0.84,9813,8247,81.45,12.998
2021-07-10,528,0.011,0.001072,0.0000022,5.229,84334787,5.586,1488,1636,0.163,0.837,10051,8415,83.426,13.579
2021-07-11,529,0.011,0.001044,0.0000022,5.209,84334787,5.714,1569,1716,0.167,0.833,10306,8590,85.542,14.243
2021-07-12,530,0.012,0.001043,0.0000023,5.443,84334787,5.859,1599,1808,0.171,0.829,10590,8782,87.9,15.007
2021-07-13,531,0.013,0.001042,0.0000023,5.68,84334787,6.019,1669,1909,0.175,0.825,10883,8974,90.332,15.845
2021-07-14,532,0.013,0.001041,0.0000023,5.936,84334787,6.193,1869,2020,0.18,0.82,11192,9172,92.896,16.767
2021-07-15,533,0.014,0.00104,0.0000023,6.229,84334787,6.377,2059,2139,0.186,0.814,11510,9371,95.536,17.754
2021-07-16,534,0.015,0.001039,0.0000023,6.545,84334787,6.567,2219,2265,0.191,0.809,11836,9571,98.242,18.8
2021-07-17,535,0.015,0.001038,0.0000023,6.857,84334787,6.759,2411,2396,0.197,0.803,12165,9769,100.973,19.887
2021-07-18,536,0.016,0.001037,0.0000023,7.135,84334787,6.948,2550,2532,0.202,0.798,12505,9973,103.795,21.016
2021-07-19,537,0.017,0.001034,0.0000024,7.454,84334787,7.13,2604,2670,0.208,0.792,12850,10180,106.658,22.162
2021-07-20,538,0.018,0.00103,0.0000024,7.658,84334787,7.3,2784,2809,0.213,0.787,13204,10395,109.597,23.315
2021-07-21,539,0.019,0.001027,0.0000025,7.752,84334787,7.454,2949,2949,0.217,0.783,13575,10626,112.676,24.477
2021-07-22,540,0.02,0.001024,0.0000026,7.805,84334787,7.589,3140,3088,0.221,0.779,13963,10875,115.896,25.631
2021-07-23,541,0.021,0.001021,0.0000027,7.903,84334787,7.7,3341,3226,0.224,0.776,14376,11150,119.324,26.777
2021-07-24,542,0.022,0.001017,0.0000028,8.089,84334787,7.786,3484,3363,0.227,0.773,14822,11459,123.026,27.914
2021-07-25,543,0.023,0.001014,0.0000028,8.34,84334787,7.844,3573,3499,0.229,0.771,15308,11809,127.06,29.043
2021-07-26,544,0.024,0.001011,0.0000028,8.526,84334787,7.873,3612,3634,0.229,0.771,15840,12206,131.476,30.163
2021-07-27,545,0.025,0.001009,0.0000029,8.586,84334787,7.873,3679,3769,0.229,0.771,16427,12658,136.348,31.284
2021-07-28,546,0.026,0.001006,0.0000030,8.471,84334787,7.847,3895,3905,0.229,0.771,17076,13171,141.735,32.412
2021-07-29,547,0.027,0.001003,0.0000032,8.25,84334787,7.797,4052,4045,0.227,0.773,17802,13757,147.761,33.575
2021-07-30,548,0.027,0.001001,0.0000034,8.017,84334787,7.727,4169,4188,0.225,0.775,18599,14411,154.376,34.761
2021-07-31,549,0.028,0.000998,0.0000036,7.801,84334787,7.642,4287,4339,0.223,0.777,19483,15144,161.714,36.015
2021-08-01,550,0.029,0.000995,0.0000038,7.56,84334787,7.549,4393,4498,0.22,0.78,20447,15949,169.715,37.335
2021-08-02,551,0.03,0.000997,0.0000041,7.366,84334787,7.453,4435,4670,0.217,0.783,21503,16833,178.48,38.762
2021-08-03,552,0.032,0.000998,0.0000045,7.074,84334787,7.359,4565,4856,0.214,0.786,22645,17789,187.959,40.306
2021-08-04,553,0.033,0.001,0.0000048,6.782,84334787,7.272,4753,5060,0.212,0.788,23879,18819,198.202,41.999
2021-08-05,554,0.034,0.001002,0.0000052,6.599,84334787,7.194,4952,5285,0.21,0.79,25210,19925,209.249,43.867
2021-08-06,555,0.035,0.001003,0.0000054,6.555,84334787,7.127,5207,5535,0.208,0.792,26651,21116,221.21,45.942
2021-08-07,556,0.037,0.001005,0.0000056,6.618,84334787,7.07,5496,5811,0.206,0.794,28205,22394,234.109,48.233
2021-08-08,557,0.038,0.001006,0.0000057,6.738,84334787,7.021,5732,6117,0.205,0.795,29896,23779,248.144,50.773
2021-08-09,558,0.041,0.001001,0.0000058,7.14,84334787,6.978,5834,6455,0.203,0.797,31741,25286,263.458,53.578
2021-08-10,559,0.044,0.000996,0.0000059,7.451,84334787,6.939,6065,6827,0.202,0.798,33760,26933,280.217,56.666
2021-08-11,560,0.047,0.000991,0.0000062,7.569,84334787,6.902,6581,7234,0.201,0.799,35967,28733,298.535,60.044
2021-08-12,561,0.05,0.000985,0.0000067,7.417,84334787,6.866,7182,7677,0.2,0.8,38369,30692,318.472,63.721
2021-08-13,562,0.054,0.00098,0.0000075,7.051,84334787,6.833,7728,8155,0.199,0.801,40957,32802,339.953,67.689
2021-08-14,563,0.057,0.000975,0.0000083,6.659,84334787,6.805,8371,8669,0.198,0.802,43715,35046,362.846,71.955
2021-08-15,564,0.06,0.00097,0.0000091,6.36,84334787,6.787,8898,9216,0.198,0.802,46598,37382,386.775,76.495
2021-08-16,565,0.062,0.000999,0.0000099,6.299,84334787,6.783,9164,9794,0.198,0.802,49549,39755,411.269,81.293
2021-08-17,566,0.065,0.001029,0.0000107,6.254,84334787,6.798,9621,10400,0.198,0.802,52498,42098,435.747,86.323
2021-08-18,567,0.067,0.001059,0.0000115,6.215,84334787,6.836,10580,11031,0.199,0.801,55375,44344,459.626,91.56
2021-08-19,568,0.07,0.001089,0.0000123,6.214,84334787,6.898,11469,11681,0.201,0.799,58106,46425,482.294,96.955
2021-08-20,569,0.073,0.001118,0.0000129,6.299,84334787,6.986,12395,12346,0.204,0.796,60644,48298,503.36,102.475
2021-08-21,570,0.075,0.001148,0.0000133,6.498,84334787,7.096,13267,13020,0.207,0.793,62960,49940,522.584,108.069
2021-08-22,571,0.078,0.001178,0.0000134,6.82,84334787,7.225,13891,13695,0.211,0.789,65044,51349,539.882,113.672
2021-08-23,572,0.078,0.001219,0.0000133,7.15,84334787,7.366,14184,14367,0.215,0.785,66930,52563,555.536,119.25
2021-08-24,573,0.079,0.00126,0.0000131,7.563,84334787,7.512,14769,15027,0.219,0.781,68649,53622,569.804,124.728
2021-08-25,574,0.079,0.001302,0.0000129,7.993,84334787,7.654,15905,15670,0.223,0.777,70255,54585,583.134,130.065
2021-08-26,575,0.08,0.001343,0.0000128,8.359,84334787,7.785,17036,16289,0.227,0.773,71797,55508,595.933,135.203
2021-08-27,576,0.08,0.001384,0.0000129,8.627,84334787,7.9,17877,16879,0.23,0.77,73322,56443,608.591,140.1
2021-08-28,577,0.081,0.001425,0.0000131,8.803,84334787,7.992,18323,17435,0.233,0.767,74859,57424,621.349,144.715
2021-08-29,578,0.082,0.001466,0.0000134,8.893,84334787,8.061,18776,17953,0.235,0.765,76425,58472,634.347,149.014
2021-08-30,579,0.082,0.001487,0.0000139,8.767,84334787,8.106,18959,18430,0.236,0.764,78018,59588,647.569,152.974
2021-08-31,580,0.083,0.001508,0.0000147,8.528,84334787,8.13,19106,18864,0.237,0.763,79618,60754,660.849,156.576
2021-09-01,581,0.084,0.001528,0.0000155,8.222,84334787,8.138,19586,19253,0.237,0.763,81183,61930,673.839,159.805
2021-09-02,582,0.084,0.001549,0.0000164,7.946,84334787,8.135,20165,19595,0.237,0.763,82657,63062,686.074,162.643
2021-09-03,583,0.085,0.001569,0.0000171,7.781,84334787,8.127,20477,19887,0.237,0.763,83966,64079,696.939,165.067
2021-09-04,584,0.086,0.00159,0.0000176,7.755,84334787,8.122,20954,20129,0.237,0.763,85048,64919,705.92,167.076
2021-09-05,585,0.086,0.00161,0.0000177,7.847,84334787,8.123,21261,20319,0.237,0.763,85835,65516,712.452,168.653
